Record ID,Company name,England Regions (DFE) ,Customer type - Primary,Customer type - RE,Primary Subscription Start Date,Primary Subscription End Date,Legacy Flagship,Post code,Postcode (DFE),latitude,longitude,School 1,Distance to School 1 (miles),School 1 Type,School 1 Record ID,School 2,Distance to School 2 (miles),School 2 Type,School 2 Record ID,School 3,Distance to School 3 (miles),School 3 Type,School 3 Record ID,School 4,Distance to School 4 (miles),School 4 Type,School 4 Record ID,School 5,Distance to School 5 (miles),School 5 Type,School 5 Record ID
6816030768,Killinghall Primary School,Yorkshire and The Humber,Primary Legacy,,20/11/2014,,,BD3 7JF,BD3 7JF,53.8021423,-1.7238198,Feversham Primary Academy,0.5923013705182553,Primary SaaS,6595677208,Westminster C of E Primary Academy,0.995633519757185,Primary SaaS,6814978610,Meadow Bank Community School (formerly Fearnville Primary School),1.0369274610803867,Primary SaaS,6814300932,Co-op Academy Beckfield,1.3261325080747448,Primary SaaS,6814854816,Lower Fields Primary Academy,1.5182182679410026,Primary SaaS,6816075335
6814928920,Monkspath Junior & Infant School,West Midlands,Primary Legacy,RE Legacy,24/07/2017,,,B90 4EH,B90 4EH,52.39132491,-1.785600638,Cheswick Green Primary School,1.238489317631638,Primary SaaS,6814808644,Shirley Heath Junior School,1.6731078850035948,Primary SaaS,6595677214,St George and St Teresa Catholic Primary School,1.7075478574779668,Primary SaaS,6814995886,Dorridge Primary School,1.8181301800336038,Primary SaaS,6814865485,Tudor Grange Primary Academy St James,2.1115555009791884,Primary SaaS,6814994580
6814918310,Oakwood Primary Academy,South East,Primary Legacy,RE Legacy,29/04/2015,,,BN22 0SS,BN22 0SS,50.8049692,0.2674107,Parkland Infant School,0.45744731047972104,Primary SaaS,6816075387,Parkland Junior School,0.45744731047972104,Primary SaaS,6595667233,Willingdon Primary School,1.1467640995078567,Primary SaaS,6814288940,Shinewater Primary School,1.2009721268623352,Primary SaaS,6814962352,Ocklynge School,1.4114290955081543,Primary SaaS,6814994579
6814913069,Urchfont C of E Primary School,South West,Primary Legacy,RE Legacy,04/12/2018,,,SN10 4RA,SN10 4RA,51.3131616,-1.9490487,Wansdyke Community School,2.621953590353401,Primary SaaS,6814900118,Downland School,2.621953590353401,Primary SaaS,6814990961,Southbroom St James Academy,2.751511437460075,Primary SaaS,6608933705,Southbroom Infant School,3.053199063604574,Primary SaaS,6814849656,Rowde C of E Primary Academy,4.69557167275356,Primary SaaS,6815005365
6816032362,Beechcroft Infant School,South West,Primary Legacy,,26/03/2014,,,SN2 7QE,SN2 7QE,51.58689065,-1.76939735,Ruskin Junior School,0.5353572493690238,Primary SaaS,6814956972,Seven Fields Primary School,0.7302146348700819,Primary SaaS,6608974131,Swindon Academy,0.8514694016561637,Primary SaaS,6595702784,Grange Infants' School,0.91142797074377,Primary SaaS,6814883341,Gorse Hill Primary School,0.9884007674161689,Primary SaaS,6608966977
6814995854,Gordon Primary School,London,Primary Legacy,,17/12/2020,,,IG1 1SU,IG1 1SU,51.5561937,0.08763305,SS Peter and Paul's Catholic Primary School,0.13912264277039857,Primary SaaS,6814838313,South Park Primary School,0.4560660734204927,Primary SaaS,6814885744,Winston Way Academy,0.5292553330138041,Primary SaaS,6814929973,Downshall Primary School,1.056051782463623,Primary SaaS,6814901397,Manor Infants/Longbridge,1.0755218242356863,Primary SaaS,6814979346
6814869843,Tudor Grange Primary Academy Yew Tree ,West Midlands,Primary Legacy,,13/07/2016,,,B91 2SD,B91 2SD,52.42244006,-1.763405706,Coppice Academy,0.5108169106639291,Primary SaaS,6814868406,Greswold Primary School,0.7785251576453821,Primary SaaS,6595677242,Ulverley School,1.345677936120549,Primary SaaS,6608980766,Oak Cottage Primary School,1.6990485495459442,Primary SaaS,6815997349,Valley Primary School,1.7446955791261307,Primary SaaS,6595644270
6814255105,Sheddingdean Community Primary School,South East,Primary Legacy,,12/03/2019,,,RH15 8JT,RH15 8JT,50.96343151,-0.131674594,St Wilfrid's Catholic Primary School,0.5810165033751366,Primary SaaS,6815021705,Woodlands Meed,0.8245210207753044,Primary SaaS,6608974211,Burgess Hill School for Girls,0.8922774356133896,Primary SaaS,6816030094,London Meed CP School,0.9606727036747746,Primary SaaS,6595668769,Wivelsfield Primary School,2.4354016808140546,Primary SaaS,6816031883
6814255979,Humberston Cloverfields Academy,Yorkshire and The Humber,Primary Legacy,RE Legacy,17/04/2020,,,DN36 4HS,DN36 4HS,53.528937,-0.0279777,Signhills Infant Academy,1.3396859178716833,Primary SaaS,6608980878,Tetney Primary School,2.448039051448646,Primary SaaS,6608950131,Scartho Infants' School and Nursery,2.6146547190358818,Primary SaaS,6814914726,Queen Mary Avenue Infant & Nursery School,2.61928687095745,Primary SaaS,6814855076,Phoenix House,2.624152765288988,Primary SaaS,6814869931
6814881665,North Gosforth Academy,North East,Primary Legacy,,28/06/2019,,,NE3 1EE,NE13 6EJ,55.0084566,-1.62641385,Grange First School,0.35326753535843636,Primary SaaS,6814911553,Havannah First School,0.7491001591585574,Primary SaaS,6608950111,Brunton First School,1.6448959237821363,Primary SaaS,6814853976,"English Martyrs' Catholic Primary School, Fenham",2.166993798471437,Primary SaaS,6608933794,Havannah First School,2.1795200700640818,Primary SaaS,9558510956
6814296111,Colerne CE Primary School,South West,Primary Legacy,RE Legacy,20/12/2019,,,SN14 8DU,SN14 8DU,51.441679,-2.2603792,Marshfield CE VC Primary  Primary School,2.5492199149581722,Primary SaaS,6814854989,Batheaston C.E.V.C. Primary School,3.3859439511511584,Primary SaaS,6814853142,Bathford Primary School,3.407225283214331,Primary SaaS,6814416274,Corsham Primary School,3.4948448795609006,Primary SaaS,7309758890,Bathampton Primary School,4.006190047573556,Primary SaaS,23517219513
6814913062,Joseph Cash Primary School,West Midlands,Primary Legacy,RE Legacy,17/08/2018,,,CV6 3FS,CV6 3FS,52.4300183,-1.514890838,Hill Farm Primary School,0.3612619258970841,Primary SaaS,6814370051,Whitmore Park Primary School,0.7037625991589996,Primary SaaS,6608929433,Holbrook Primary School,0.9394462322812093,Primary SaaS,6814302022,John Gulson Primary School,0.9679815645429307,Primary SaaS,6814418056,Hollyfast Primary School,1.1314650479888897,Primary SaaS,6814976849
6814901415,Catsfield Church of England Primary School,South East,Primary Legacy,,05/01/2017,,,TN33 9DP,TN33 9DP,50.8950383,0.4537056,Ninfield CE Primary School,1.4694773581316585,Primary SaaS,6814929489,Headstart School,1.786587786462257,Primary SaaS,6814930326,Battle and Langton CE Primary School ,1.8355102166589479,Primary SaaS,6595691439,"All Saints Church of England Primary School, Bexhill",2.7508251652072793,Primary SaaS,6814898838,Netherfield CE Primary School,3.4117104176723503,Primary SaaS,6814283843
6816001952,The Holden School,North West,Primary Legacy,RE Legacy,26/02/2020,,,WN7 4SB,WN7 4SB,53.4983138,-2.5361546,Lowton West Primary School,2.3762151976237713,Primary SaaS,6814977126,Parklee Community School,2.500144780949306,Primary SaaS,6814289294,Three Towers Alternative Provision Academy,2.5500261274587563,Primary SaaS,6608966563,Glazebury Church of England Primary School,2.6111714828190786,Primary SaaS,6814286981,Hindley Junior and Infant School,2.8049274649251226,Primary SaaS,6814849641
8524255057,Moorlands Junior School,South West,Primary Legacy,RE Legacy,29/01/2020,,,BA2 2DE,BA2 2DE,51.368992,-2.3759022,Moorlands Infants & Juniors Federation,0.0,Primary SaaS,6895255943,Oldfield Park Junior School,0.43318033903623177,Primary SaaS,6608966685,St Philip's Church of England Primary School,0.5636446155692905,Primary SaaS,6595677216,St Martin's Garden Primary School,0.8000711590807291,Primary SaaS,6814284174,Aspire Academy,0.909846242779693,Primary SaaS,6595644224
6814898760,Eccleston Mere Primary School,North West,Primary Legacy,,06/09/2019,,,WA10 5NX,WA10 5NX,53.4512517,-2.7787477,Bleak Hill Primary School,0.870940052649998,Primary SaaS,6814943390,Rivington Primary School,1.3475814051958177,Primary SaaS,6814979207,St Mary's and St Thomas' C of E Primary School,1.4464330545490351,Primary SaaS,6815999368,Foundations for LIFE School,1.9119671575749961,Primary SaaS,16192281408,St John Vianney Catholic Primary School,2.0280859528099895,Primary SaaS,6814869161
6816012723,Boston St Marys RC Primary Voluntary Academy,East Midlands,Primary Legacy,,17/07/2019,,,PE21 9PX,PE21 9PX,52.98301435,-0.0122311,Tower Road Academy,0.0,Primary SaaS,6814963461,Boston Endeavour Academy,0.3574082858620263,Primary SaaS,7133824368,Carlton Road Academy,0.9274262682287089,Primary SaaS,6814901015,Bridge House Independent School,2.1858092874995023,Primary SaaS,6814883362,Fishtoft Academy,2.284908053954157,Primary SaaS,6814929281
6608929956,Bessacarr Primary School,Yorkshire and The Humber,Primary Legacy,,24/01/2020,,,DN4 7DT,DN4 7DT,53.5081435,-1.0895882,Willow Primary School,0.5436047256004434,Primary SaaS,6814301103,Lakeside Primary Academy,0.975480621402073,Primary SaaS,6814946721,Intake Primary Academy,1.438916175653021,Primary SaaS,6814929469,Sandringham Primary School,1.7938830450750272,Primary SaaS,6814852926,Astrea Atlas Academy,1.9006091429133154,Primary SaaS,6814866331
6814904320,Manor Primary School,South East,Primary Legacy,RE Legacy,11/05/2015,,,RG30 3LJ,RG30 3LJ,51.44157907,-1.016393933,The Holy Brook School,0.0,Primary SaaS,6608980654,Manor Primary School,0.0,Primary SaaS,18800369465,Churchend Primary Academy,0.8145243202829342,Primary SaaS,6595642986,Thames Valley School,0.8672147214516329,Primary SaaS,15566223789,Ranikhet Academy,1.0785171482091263,Primary SaaS,6814976614
6814297219,"St James' Church of England First School and Nursery, Alderholt",South West,Primary Legacy,RE Legacy,16/03/2015,,,SP6 3AJ,SP6 3AJ,50.9119996,-1.8297573,Forres Sandle Manor School,1.7192031426850374,Primary SaaS,6595644247,Cranborne Middle School,3.99997363599779,Primary SaaS,6814822917,Oakhurst Community First and Nursery  School,6.507612977938709,Primary SaaS,6814959791,Downton CofE VA Primary School,6.515789337488872,Primary SaaS,6814879914,West Moors Middle School,6.680198639828689,Primary SaaS,6595635324
6814913926,Mesty Croft Academy,West Midlands,Primary Legacy,RE Legacy,02/12/2015,,,WS10 0QY,WS10 0QY,52.5533483,-2.0068421,St Mary's Catholic Primary School,0.635256726271015,Primary SaaS,6814928270,Moorlands Primary School,0.7594642683221839,Primary SaaS,6814198557,Kings Hill Primary School,1.2566795239310067,Primary SaaS,6814977614,Hillary Primary School,1.3758778494935098,Primary SaaS,6814930797,Pennyhill Primary School,1.4244970411847633,Primary SaaS,6814301342
6608966760,Thakeham Primary School,South East,Primary Legacy,,26/08/2020,,,RH20 3AA,RH20 3AA,50.9232953,-0.436061,Windlesham House School,2.415340087842109,Primary SaaS,6814298496,Ashurst CE Aided Primary School,4.8601219407061045,Primary SaaS,6608980810,Jolesfield CofE Primary School,6.3775612131962225,Primary SaaS,23668530022,St Peter's CofE Primary School,6.842309741418801,Primary SaaS,6814285911,Arundel CofE Primary School,7.786394439603076,Primary SaaS,6814302070
6814912842,Oreston Community Academy,South West,Primary Legacy,,28/06/2019,,,PL9 7JY,PL9 7JY,50.3614541,-4.1057723,Pomphlett Primary School,0.6562273516434148,Primary SaaS,6814837382,Prince Rock Primary School,0.821217493652245,Primary SaaS,6814255690,Morley Meadow Primary School,1.171551872726119,Primary SaaS,6608949922,Salisbury Road Primary,1.2355948543337245,Primary SaaS,6814854802,ACE Schools Plymouth,1.4665930203188478,Primary SaaS,6815006486
6595635335,St Martin's C of E Primary School,West Midlands,Primary Legacy,,30/09/2014,,,DY4 7PG,DY4 7PG,52.5282722,-2.0506946,Dudley Port School,0.25661642885288516,Primary SaaS,6814259109,Summerhill Primary Academy,0.5300127806118337,Primary SaaS,6814962764,Joseph Turner Primary School,0.5350494276578531,Primary SaaS,21484487545,Jubilee Park Academy,0.8198277318180778,Primary SaaS,6814867815,Newtown Primary School,1.0144862721077894,Primary SaaS,6814916142
6814994304,Amesbury CE Primary School,"South-West England,",Primary Legacy,RE Legacy,01/12/2019,,,SP4 7AX,,51.1734155,-1.7768552,King's Gate Primary School,0.724910596721218,Primary SaaS,6814254706,Durrington C of E VC Junior School,1.536496747371647,Primary SaaS,6595639561,St Michael's Church of England Primary School,1.7993678786870952,Primary SaaS,6814199865,Durrington All Saints C of E Voluntary Infant School,1.9306771852179847,Primary SaaS,6814252371,Newton Tony CE VC Primary School,3.7663018259165697,Primary SaaS,6814961491
6816000087,St Thomas More Catholic Primary School,East Midlands,Primary Legacy,,06/12/2017,,,NN15 7JZ,NN15 7JZ,52.3963211,-0.7377168,The Grange School,0.47377785066222894,Primary SaaS,10403490308,Badocks Wood E-ACT Academy,0.47377785066222894,Primary SaaS,7748063928,St Peter's School,0.5168147981931507,Primary SaaS,6814255241,Hawthorn Community Primary School,0.6330861586523201,Primary SaaS,6814880072,Greenfields Primary School,0.9684768304547243,Primary SaaS,6814979758
6608933384,St Winifred's R.C. Primary School,North West,Primary Legacy,,20/04/2020,,,SK4 3JH,SK4 3JH,53.4125264,-2.1951011,Alexandra Park Primary School,1.1899554164999635,Primary SaaS,6814289031,St Andrew's C.E. Primary School,2.0253831687908264,Primary SaaS,6814855031,Lady Barn House School,2.1554303850365057,Primary SaaS,6815021411,Inscape House School,2.1554303850365057,Primary SaaS,22023207036,St. Mary's C.E. Primary School,2.187110404351449,Primary SaaS,6814977796
6816029847,Lingham Primary School,North West,Primary Legacy,RE Legacy,27/05/2015,,,CH46 7UQ,CH46 7UQ,53.40386307,-3.120454312,Overchurch Junior School,1.2324959512381954,Primary SaaS,6816032119,Overchurch Infant School,1.2324959512381954,Primary SaaS,6608966979,Castleway Primary School,1.2543444639441192,Primary SaaS,6608950418,Bidston Village CE Primary School,1.5605077178817925,Primary SaaS,6814881705,Manor Primary School,1.7897722765885853,Primary SaaS,6816000054
6814850441,"St. John's C. of E. Primary School, Abram",North West,Primary Legacy,,24/06/2020,,,WN2 5QE,WN2 5QE,53.51484848,-2.59592805,Three Towers Alternative Provision Academy,1.2464819039360802,Primary SaaS,6608966563,Hindley Junior and Infant School,1.5291449399998835,Primary SaaS,6814849641,Willow Grove Primary School,1.542481646046971,Primary SaaS,6816032124,St James' CofE Primary School,2.5602421973255933,Primary SaaS,6814868283,R L Hughes Primary School,2.6690708049904655,Primary SaaS,6814960003
6608933413,Roselands Infant School,South East,Primary Legacy,,13/05/2020,,,BN22 8PD,BN22 8PD,50.7796227,0.2946922,Tollgate Community Junior School,0.8849440067934852,Primary SaaS,6814372449,The Haven Voluntary Aided CE Methodist Primary School,1.308469199709012,Primary SaaS,6595668495,Motcombe Community Infant School,1.4791729942890048,Primary SaaS,6814284340,Langney Primary Academy,1.575560385635546,Primary SaaS,6608929439,Parkland Infant School,1.7231632945571684,Primary SaaS,6816075387
6814790770,St Marie's Roman Catholic Primary School,North West,Primary Legacy,,19/10/2020,,,BL9 0RZ,BL9 0RZ,53.5895902,-2.2925227,Mill School,0.8490612576412554,Primary SaaS,12246771879,St Paul's CE Primary School ,0.9013756880052552,Primary SaaS,20895393961,Chantlers Primary School,1.4586089228510697,Primary SaaS,6814903456,Greenhill Primary School,1.7173872708707607,Primary SaaS,6815005579,Gorsefield Primary School,2.2091197244370444,Primary SaaS,6814286652
6814285403,Thorns Primary School,West Midlands,Primary Legacy,RE Legacy,09/07/2020,,,DY5 2JY,DY5 2JY,52.4671401,-2.11594675,Brierley Hill Primary School,0.787796791290396,Primary SaaS,6814961810,Rufford Primary School,0.9019760414639366,Primary SaaS,6814901784,Brockmoor Primary School,1.2461494823698271,Primary SaaS,6814882081,Cradley CofE Primary School,1.249741265830251,Primary SaaS,6814258716,Hawbush Primary School,1.28286589308423,Primary SaaS,6814927928
6814416440,Newburn Manor Primary School,North East,Primary Legacy,,25/02/2016,,,NE15 8PD,NE15 8PD,54.9860101,-1.7394039,Milecastle Primary School,1.1337146887815088,Primary SaaS,6814946112,Excelsior Academy,2.0754139085405208,Primary SaaS,6814915450,Emmaville Primary School,2.271940684131839,Primary SaaS,6814417179,Parkhead Community Primary School,2.601588559490446,Primary SaaS,6814961251,"English Martyrs' Catholic Primary School, Fenham",2.8626171000403384,Primary SaaS,6608933794
6814926502,Dixons Marchbank Primary,Yorkshire and The Humber,Primary Legacy,,01/09/2017,,,BD3 8QQ,BD3 8QQ,53.7994493,-1.7224142,Feversham Primary Academy,0.4690152275018038,Primary SaaS,6595677208,Meadow Bank Community School (formerly Fearnville Primary School),0.842521235293749,Primary SaaS,6814300932,Westminster C of E Primary Academy,1.0907660857097632,Primary SaaS,6814978610,Co-op Academy Beckfield,1.157496856618516,Primary SaaS,6814854816,Lower Fields Primary Academy,1.3367192193006505,Primary SaaS,6816075335
6814879891,Cossington C of E Primary School,East Midlands,Primary Legacy,,22/09/2020,,,LE7 4UU,LE7 4UU,52.7181197,-1.1062986,The Merton Primary School,2.4244188953909513,Primary SaaS,6814808594,Church Hill Infant School,2.879833070922479,Primary SaaS,6814912831,Quorn Hall School,2.9183287986574236,Primary SaaS,6814898471,Sandfield Close Primary School,3.456622854272142,Primary SaaS,6814377517,St. Bartholomew's Church of England Primary School,3.555730779936146,Primary SaaS,6608950315
6814868398,Roseacre Primary Academy,North West,Primary Legacy,,24/09/2015,,,FY4 2PF,FY4 2PF,53.7828548,-3.04262305,Blackpool St Nicholas CofE Primary School,1.1891537001258115,Primary SaaS,6814916128,Unity Academy Blackpool,3.639221541198937,Primary SaaS,6814885648,Weeton Primary School,4.889378300855362,Primary SaaS,6608929971,Kirkham Grammar School,6.458766638925723,Primary SaaS,6595644186,Red Marsh School,6.935981756958365,Primary SaaS,6814415487
6595667305,St Bernard's RC Primary School,South West,Primary Legacy,,14/07/2015,,,BS11 9TU,BS11 9TU,51.4875754,-2.6754868,Shirehampton Primary School,0.2896594122333586,Primary SaaS,6814942231,Kingsweston School,0.895161554833763,Primary SaaS,6608966544,Crockerne Church of England Primary School,0.9482467845476504,Primary SaaS,6608950364,North Star Academy Trust,1.4031779044329635,Primary SaaS,6814300028,Stoke Bishop Church of England Primary School,1.5726223647566577,Primary SaaS,6814958895
6814790800,Priors Hall - A Learning Community,East Midlands,Primary Legacy,RE Legacy,30/01/2019,,,NN17 5EB,NN17 5EB,52.50779945,-0.64319815,Corby Old Village Primary School,1.988460722536413,Primary SaaS,6814898029,Rockingham Primary School,2.054621090703169,Primary SaaS,6814900650,Exeter A Learning Community,2.8108234853790366,Primary SaaS,21433000360,Woodnewton- A Learning Community,3.2358048584022643,Primary SaaS,6608929575,Hazel Leys Academy,3.413345305288186,Primary SaaS,6814822267
6814981042,All Souls' CE Primary and Nursery,North West,Primary Legacy,,29/10/2015,,,OL10 4DF,OL10 4DF,53.5974774,-2.205301,Woodland Community Primary School,1.178288353079819,Primary SaaS,6814375286,Broadfield Primary School,2.19984479784494,Primary SaaS,6814911370,Lowerplace Primary School,2.518486096185237,Primary SaaS,6814945819,St Paul's CE Primary School ,3.049453284721652,Primary SaaS,20895393961,Moorhouse Academy,3.6846922758656784,Primary SaaS,20690346588
6814976647,Cambridge Primary School,North West,Primary Legacy,,02/09/2014,,,LA13 9RP,LA13 9RP,54.11233007,-3.204197933,Croftlands Junior School,6.506981851934905,Primary SaaS,6814372975,Sandylands Primary School,13.46578191264866,Primary SaaS,6815008921,Lancaster Road Primary School,14.71672015229742,Primary SaaS,6814298247,Torrisholme Community Primary School,15.337785532789963,Primary SaaS,6608950393,Morecambe Road School,15.454946371278638,Primary SaaS,6814979935
6815005587,Four Oaks Primary School,West Midlands,Primary Legacy,RE Legacy,02/03/2017,,,B74 4PA,B74 4PA,52.5959804,-1.8522648,Coppice Primary School,1.5525105794761447,Primary SaaS,6814298627,Manor Primary School,1.601357797616324,Primary SaaS,6814980956,Moor Hall Primary School,1.7292633833231699,Primary SaaS,6608974206,Cooper & Jordan CEVA Primary School,2.585367971779743,Primary SaaS,6814882710,The Bridge School,2.8134143232426125,Primary SaaS,6814941356
6814926917,St Mary's & St John's CE School,London,Primary Legacy,,10/10/2016,,,NW4 3SL,NW4 4QR,51.5850489,-0.2278393,Bell Lane Primary School,0.5341403772175397,Primary SaaS,6814931094,Independent Jewish Day School Academy,0.563718807093031,Primary SaaS,6595667239,Hendon Preparatory School,0.6231646698415367,Primary SaaS,6814958623,Parkfield Primary School,0.6279934157081424,Primary SaaS,21850324861,North London Grammar School,0.672203902215947,Primary SaaS,6608950557
6814980991,Holywell Primary School,East Midlands,Primary Legacy,,29/01/2020,,,LE11 3SJ,LE11 3SJ,52.7563789,-1.2403246,Booth Wood Primary School,0.7871470731810262,Primary SaaS,6814900648,Nanpantan Hall Nurture Centre,0.9196313490240545,Primary SaaS,6814904417,Mountfields Lodge Primary School,1.037127233861686,Primary SaaS,6814253149,Rendell Primary School,2.097097729919034,Primary SaaS,6595635353,Oakfield Short Stay School (North),2.138147455137843,Primary SaaS,7115211885
6814925605,Rushen Primary School,,Primary Legacy,,15/03/2016,,,IM9 5LW,IM9 5LW,54.0849791,-4.7427383,Cronk y Berry School,12.50184268963058,Primary SaaS,7114123909,Ysgol Gymuned Llanfechell,49.36569499964742,Primary SaaS,6814948177,Ysgol Rhyd Y Llan,51.38059785199377,Primary SaaS,6895281001,Ysgol Cybi,53.666547124205685,Primary SaaS,11498571832,Ysgol Llanfawr,53.904448746726764,Primary SaaS,6895255898
6595689563,The Cavendish School,South East,Primary Legacy,,12/12/2017,,,BN21 1UE,BN21 1UE,50.7802632,0.26064965,Motcombe Community Infant School,0.1589316740338675,Primary SaaS,6814284340,Ocklynge School,0.44516837893397243,Primary SaaS,6814994579,Parkland Infant School,1.3019873635663235,Primary SaaS,6816075387,Parkland Junior School,1.3019873635663235,Primary SaaS,6595667233,St Andrew's Prep,1.8567219156000383,Primary SaaS,6608966719
6815022935,Burnwood Community School,West Midlands,Primary Legacy,,01/07/2015,,,ST6 7LP,ST6 7LP,53.0654338,-2.1819788,Ball Green Primary School,0.5508511098605121,Primary SaaS,6815023030,Mill Hill Primary Academy,0.759410809495205,Primary SaaS,6608933507,St Mary's Catholic Academy,0.8573937366986651,Primary SaaS,6814963576,St. Wilfrid's Catholic Academy,0.9325416571482371,Primary SaaS,6814915362,New Ford Academy,1.3556245528084765,Primary SaaS,6608980636
6608973738,Oakington Manor Primary School,London,Primary Legacy,,05/12/2019,,,HA9 6NF,HA9 6NF,51.5526681,-0.270836,Phoenix Arch School,0.3453475654777231,Primary SaaS,6814256753,Chalkhill Primary School,0.6332263705444328,Primary SaaS,6815027049,The Stonebridge School,0.907103213721128,Primary SaaS,6815024007,Northview Junior and Infant School,1.008457419472367,Primary SaaS,6595668488,Lyon Park Primary School,1.0120671219501078,Primary SaaS,6814295875
6814943061,St Mary the Virgin CE VA Primary School,South West,Primary Legacy,RE Legacy,14/07/2014,,,SP8 4LP,SP8 4GG,51.02958,-2.25955,Wyke Primary School,1.3111373460249942,Primary SaaS,6595702654,Port Regis School,1.9218810601918999,Primary SaaS,6595644261,Shaftesbury Church of England Primary School,3.470891850650271,Primary SaaS,6815007083,Coombe House School,4.413292042730446,Primary SaaS,7303297716,St Gregory's C of E Primary School,4.919746923009972,Primary SaaS,6595685133
6814995628,St Paul's Catholic Junior School,North West,Primary Legacy,,20/09/2019,,,L12 8SJ,L12 8SJ,53.42935,-2.90149,St Paul & St Timothy's Catholic Infant School,0.0897486444684648,Primary SaaS,6814975833,Blackmoor Park Infant School,0.22956270224917505,Primary SaaS,6814285396,Monksdown Primary School,0.9800943349718291,Primary SaaS,6608980624,Ernest Cookson School,0.986749634520637,Primary SaaS,6608974147,Blueberry Park Primary School,1.0417554164023624,Primary SaaS,6814996147
6595668589,Dean Field Community Primary School,Yorkshire and The Humber,Primary Legacy,,05/12/2019,,,HX2 8DQ,HX2 8DQ,53.7410262,-1.8929132,Moorside Community Primary School,0.47526704127973146,Primary SaaS,6816044381,Broadwood School,0.6857818826217027,Primary SaaS,17391280548,Ash Green Community Primary School,0.8215757824380155,Primary SaaS,6814996604,Ling Bob Junior Infant and Nursery School,0.932966309810222,Primary SaaS,6814988614,Warley Town School,1.8080545845347844,Primary SaaS,6816031662
6595689509,St Nicholas CofE VA Primary School,East of England,Primary Legacy,,02/11/2017,,,AL5 2TP,AL5 2TP,51.81697923,-0.358949567,St Hilda's School,0.2864162199259964,Primary SaaS,6814991751,Manland Primary School,0.6485010476623938,Primary SaaS,6814371145,The Lea Primary School and Nursery,0.8974379159241107,Primary SaaS,6814855198,The Grove Infant and Nursery School,1.1255454757472112,Primary SaaS,6814979200,Sauncey Wood Primary School,1.1922595394815843,Primary SaaS,6814927661
6816075379,Green Lanes Primary School,East of England,Primary Legacy,RE Legacy,05/02/2018,,,AL10 9JY,AL10 9JY,51.77534816,-0.233610022,Howe Dell Primary School,0.7587989917904435,Primary SaaS,6814902961,The Ryde School,0.9136389049189275,Primary SaaS,6814377748,Creswick Primary & Nursery School,1.6185384357774273,Primary SaaS,6814790766,Applecroft School,1.6296645638026594,Primary SaaS,6814287004,De Havilland Primary School,1.839326368675197,Primary SaaS,6815024261
6816016758,Birchwood Avenue Primary School,East of England,Primary Legacy,RE Legacy,10/12/2019,,,AL10 0PS,AL10 0PS,51.76952925,-0.227034342,The Ryde School,0.6207404742160337,Primary SaaS,6814377748,Howe Dell Primary School,0.8222482762175397,Primary SaaS,6814902961,De Havilland Primary School,1.4226985350028671,Primary SaaS,6815024261,Creswick Primary & Nursery School,1.6633039141771517,Primary SaaS,6814790766,Applecroft School,1.935851770320815,Primary SaaS,6814287004
6814837394,Essendon C of E (VC) Primary School,East of England,Primary Legacy,RE Legacy,17/10/2019,,,AL9 6HD,AL9 6HD,51.7613824,-0.1500436,Commonswood Primary and Nursery School,1.9606584015029405,Primary SaaS,6815006524,Swallow Dell Primary and Nursery School,2.771321364649125,Primary SaaS,6814942880,The Ryde School,2.7874981504658187,Primary SaaS,6814377748,Creswick Primary & Nursery School,2.845235541419373,Primary SaaS,6814790766,Holwell Primary School,2.9871523385016188,Primary SaaS,6814257425
6814199323,"St John's Voluntary Aided Church of England Primary School, Lemsford",East of England,Primary Legacy,RE Legacy,28/06/2019,,,AL87TR,AL8 7TR,51.7942135,-0.2348749,Applecroft School,0.7155464135456332,Primary SaaS,6814287004,Creswick Primary & Nursery School,1.5036396971924055,Primary SaaS,6814790766,Templewood Primary School,1.5474059968063791,Primary SaaS,6814930863,Holwell Primary School,1.6791526232202874,Primary SaaS,6814257425,The Ryde School,1.8064505244227842,Primary SaaS,6814377748
6814253343,Peartree Primary School,East of England,Primary Legacy,RE Legacy,11/06/2018,,,AL7 3XW,AL7 3XW,51.7958047,-0.1996964,Holwell Primary School,0.2088274963918477,Primary SaaS,6814257425,Creswick Primary & Nursery School,0.5704624075976124,Primary SaaS,6814790766,Swallow Dell Primary and Nursery School,0.5879382858066649,Primary SaaS,6814942880,Applecroft School,0.8203425807181034,Primary SaaS,6814287004,Panshanger Primary School,0.8788145787658594,Primary SaaS,6814779222
6814979115,Redbourn Primary School,East of England,Primary Legacy,RE Legacy,27/06/2017,,,AL3 7EX,AL3 7EX,51.8001223,-0.4025869,Flamstead Village School,1.819437706646629,Primary SaaS,6814284319,St Hilda's School,2.09466257862827,Primary SaaS,6814991751,Holtsmere End Junior School,2.311802053077172,Primary SaaS,6814916124,Holtsmere End Infant and Nursery School,2.311802053077172,Primary SaaS,6816001925,Maple Grove Primary School,2.6745800565700315,Primary SaaS,6816015880
6814978140,The Abbey CE VA Primary School,East of England,Primary Legacy,,28/06/2019,,,AL1 1DQ,AL1 1DQ,51.74793595,-0.3425439,St Michael's C of E VA Primary School,0.6439227852759852,Primary SaaS,6814850473,Toddlers1,0.658784884105593,Primary SaaS,7037828455,Maple Primary School,0.7088215382917958,Primary SaaS,6814959479,Prae Wood Primary School,0.7287004392469884,Primary SaaS,6814369835,Mandeville Primary School,0.784272953272496,Primary SaaS,6814253341
